,Neighborhood,District,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2664,Tai Wai,Sha Tin,22.3755164,114.17850039999999,Tai Wai Station Public Transport Interchange 大圍站公共運輸交匯處,22.372411,114.179122,Bus Station
2665,Tai Wai,Sha Tin,22.3755164,114.17850039999999,Uo-show (魚尚),22.372379771722436,114.17693805687591,Sushi Restaurant
2666,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Din Tai Fung (鼎泰豐),22.381163521141268,114.18782476318728,Dumpling Restaurant
2667,Sha Tin,Sha Tin,22.3830349,114.18781659583901,city'super,22.381796149092423,114.18902297001117,Supermarket
2668,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Simplylife Bakery Café,22.381383439756302,114.18870461062308,Café
2669,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Starbucks (星巴克),22.384871678619596,114.18810606951362,Coffee Shop
2670,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Jasmine Garden (八月),22.385339727465727,114.18753129807257,Cantonese Restaurant
2671,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Apple New Town Plaza,22.3821058,114.1890229,Electronics Store
2672,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Sweets House Cha Cha,22.38187955324074,114.18912148953892,Ice Cream Shop
2673,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Tasty Congee (正斗粥麵專家),22.381561089533438,114.18901869572822,Cantonese Restaurant
2674,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Victoria's Secret,22.381952474666946,114.18853732527398,Lingerie Store
2675,Sha Tin,Sha Tin,22.3830349,114.18781659583901,IKEA,22.38553773933813,114.18772502312899,Furniture / Home Store
2676,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Yata Department Store (一田百貨),22.379848967690993,114.18773883099313,Department Store
2677,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Snoopy's World (史諾比開心世界),22.381736127586716,114.18892042269698,Theme Park
2678,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Honeymoon Desert (滿記甜品),22.382126359398917,114.18820774010285,Dessert Shop
2679,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Royal Park Hotel (帝都酒店),22.379677517608762,114.18854176998138,Hotel
2680,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Zara,22.381963200171786,114.18898659563308,Clothing Store
2681,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Euro Go Go,22.382501213575726,114.18772396259168,Café
2682,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Shing Kee Noodles (盛記),22.384910166690897,114.19105178936076,Noodle House
2683,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Hawker 18 (少爺 18),22.381765148382115,114.18955700277827,Asian Restaurant
2684,Sha Tin,Sha Tin,22.3830349,114.18781659583901,DimDimSum Dim Sum Specialty Store (點點心點心專門店),22.382538360173676,114.18769837507479,Dim Sum Restaurant
2685,Sha Tin,Sha Tin,22.3830349,114.18781659583901,PizzaExpress,22.381625635753544,114.18900662830853,Pizza Place
2686,Sha Tin,Sha Tin,22.3830349,114.18781659583901,"Toys""R""Us 玩具反斗城",22.379892151466997,114.18768289109703,Toy / Game Store
2687,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Lei Garden Restaurant (利苑酒家),22.381931753397765,114.1880815862237,Chinese Restaurant
2688,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Food Avenue (美食通),22.37992311444852,114.18777983637298,Food Court
2689,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Tonkatsu Ginza Bairin (銀座梅林),22.382271602153327,114.18837108451893,Japanese Restaurant
2690,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Shatin Plaza (沙田廣場),22.383219454864125,114.18959654950187,Shopping Mall
2691,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Mellow Brown Coffee by UCC,22.381617,114.188774,Café
2692,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Nha Trang (芽莊),22.382017798022236,114.18811584407634,Vietnamese Restaurant
2693,Sha Tin,Sha Tin,22.3830349,114.18781659583901,H&M,22.3812102654044,114.188772439957,Clothing Store
2694,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Tsui Wah Restaurant (翠華餐廳),22.383281347880764,114.1894157919255,Hong Kong Restaurant
2695,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Royal Park 帝玉庭,22.38059492200762,114.18868560798849,Chinese Restaurant
2696,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Cova Pasticceria & Confetteria,22.38181087713254,114.18909483995623,Dessert Shop
2697,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Gochiso,22.38184690940611,114.18968678566047,Spanish Restaurant
2698,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Pâtisserie Tony Wong,22.382264594114517,114.18814836577498,Dessert Shop
2699,Sha Tin,Sha Tin,22.3830349,114.18781659583901,New Town Plaza (新城市廣場),22.381944391054564,114.18824672698975,Shopping Mall
2700,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Pearl Delights 明珠閣 (明珠閣),22.38149514960577,114.18896505592329,Chinese Restaurant
2701,Sha Tin,Sha Tin,22.3830349,114.18781659583901,agnès b. CAFÉ L.P.G.,22.381948562212834,114.18807547614145,Café
2702,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Butao Ramen 豚王 (豚王),22.38128765740631,114.18797235128288,Ramen Restaurant
2703,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Yaki Ana (穴居酒屋),22.382196061580284,114.18943390323912,Japanese Restaurant
2704,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Sichuan Garden 川淮居 (川淮居),22.381966811834968,114.18807513783142,Szechuan Restaurant
2705,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Chiuchow Garden 潮庭 (潮庭),22.382098461400872,114.18821915660033,Dim Sum Restaurant
2706,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Mr. Steak (牛扒先生),22.38196560088592,114.18808450671582,Steakhouse
2707,Sha Tin,Sha Tin,22.3830349,114.18781659583901,McDonald's (麥當勞),22.382513280286858,114.19087465273238,Fast Food Restaurant
2708,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Starbucks (星巴克),22.38066480453316,114.1874495608913,Coffee Shop
2709,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Sha Tin Market 沙田街市,22.384033,114.18999,Market
2710,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Sha Tin Centre (沙田中心),22.382897338178182,114.19023829336331,Shopping Mall
2711,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Crystal Jade La Mian Xiao Long Bao 翡翠拉麵小籠包,22.37967229604735,114.1880556948815,Shanghai Restaurant
2712,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Sushi Hiro Kitchen (壽司廣廚房),22.382338503742368,114.18842315311431,Sushi Restaurant
2713,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Jun Sushi (Jun Sushi 純壽司),22.379896332167274,114.18770262937149,Sushi Restaurant
2714,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Bangkok Thai Restaurant (曼谷泰菜),22.382375700636018,114.1885134461626,Thai Restaurant
2715,Sha Tin,Sha Tin,22.3830349,114.18781659583901,McDonald's 麥當勞,22.379559797748577,114.18718273846392,Fast Food Restaurant
2716,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Maxim's Palace (美心皇宮),22.38213157439581,114.1882222967804,Cantonese Restaurant
2717,Sha Tin,Sha Tin,22.3830349,114.18781659583901,The Spaghetti House 意粉屋 (意粉屋),22.381472662466226,114.18879972760138,Italian Restaurant
2718,Sha Tin,Sha Tin,22.3830349,114.18781659583901,la terrazza bar & grill,22.38049600212314,114.1899467947949,Italian Restaurant
2719,Sha Tin,Sha Tin,22.3830349,114.18781659583901,HomeSquare,22.385161181937153,114.1879103456067,Shopping Mall
2720,Sha Tin,Sha Tin,22.3830349,114.18781659583901,One+One,22.380302998514956,114.18866775864286,Hotel Bar
2721,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Francfranc,22.385228025290182,114.18782132990236,Furniture / Home Store
2722,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Tom Lee Music 通利琴行,22.385335985863545,114.18770135219401,Music Store
2723,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Bricklane Deli,22.385261,114.185373,Breakfast Spot
2724,Sha Tin,Sha Tin,22.3830349,114.18781659583901,Fulum Fisherman's Wharf Restaurant 富臨漁港,22.383668824583147,114.19227015786609,Chinese Restaurant
2725,Fo Tan,Sha Tin,22.397939,114.1936057,OUT OF CAFE,22.399293417296107,114.19358796209674,Café
2726,Fo Tan,Sha Tin,22.397939,114.1936057,Tao Heung Training Restaurant (稻香訓練酒樓),22.39626515508859,114.19666346807499,Dim Sum Restaurant
2727,Fo Tan,Sha Tin,22.397939,114.1936057,津津食家,22.39660898573745,114.19402260188119,Chinese Restaurant
2728,Fo Tan,Sha Tin,22.397939,114.1936057,Fooody (伙食工業),22.39833455451914,114.1927113614857,Café
2729,Fo Tan,Sha Tin,22.397939,114.1936057,Starbucks (星巴克),22.39716659547797,114.19323098932053,Coffee Shop
2730,Fo Tan,Sha Tin,22.397939,114.1936057,KFC 肯德基,22.397300617813933,114.19352531433105,Fried Chicken Joint
2731,Fo Tan,Sha Tin,22.397939,114.1936057,Steak Workshop,22.397746994391795,114.19510245323181,Steakhouse
2732,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Chung Chi College Staff Club Restaurant 崇基學院教職員餐廳 (樂雅軒),22.416606741225614,114.20774685054955,Cantonese Restaurant
2733,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,MTR University Station (港鐵大學站),22.4135158,114.2101754,Train Station
2734,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Maxim's MX (美心 MX),22.413666821678426,114.21029984951019,Fast Food Restaurant
2735,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Lake Ad Excellentiam (未圓湖),22.413876969250897,114.21018804447718,Lake
2736,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,7-Eleven,22.41344365913443,114.21034544706345,Convenience Store
2737,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Hung Fook Tong 鴻福堂,22.413389108235823,114.21035885810852,Tea Room
2738,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Ma Liu Shui Ferry Pier (馬料水渡輪碼頭),22.417196735972286,114.21430855240088,Pier
2739,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,Tong Kee Bao Dim (唐記包點),22.412950485730686,114.21050336327006,Dim Sum Restaurant
2740,Ma Liu Shui,Sha Tin,22.4169693,114.2103415,University Station Bus Terminus (大學站巴士總站),22.412824477753215,114.21055921961114,Bus Station
2741,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,屋子生活,22.429780772357276,114.24350579390382,Café
2742,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,MTR Wu Kai Sha Station (港鐵烏溪沙站),22.42967234670234,114.24344455477798,Train Station
2743,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Starbucks (星巴克),22.42973126610654,114.24346421137177,Coffee Shop
2744,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,La Kaffa Cafe - Ma On Shan,22.43024492645765,114.24326685392958,Bistro
2745,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,McDonald's (麥當勞),22.427075096529467,114.24098562751091,Fast Food Restaurant
2746,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,MoMo Restaurant 桃園製作粥麵餐廳,22.430172936639554,114.2431739798078,Hong Kong Restaurant
2747,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Double Cove Place (迎海薈),22.430026,114.243221,Shopping Mall
2748,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Diaoyuweng Roasted Goose and Seafood Restaurant (釣魚翁燒鵝海鮮飯店),22.429111837132616,114.24342938359443,Chinese Restaurant
2749,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Market Place by Jasons,22.429859240585223,114.24347582063027,Market
2750,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,HK Diner (香港達人),22.429859321763782,114.2435628900589,Diner
2751,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Café 100% 百份百餐廳,22.428239259092738,114.24397722972745,Chinese Restaurant
2752,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Circle K OK便利店,22.428298232425192,114.24363835021613,Convenience Store
2753,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Wu Kai Sha Station Bus Stop 烏溪沙站巴士總站,22.428484,114.243753,Bus Stop
2754,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Lee On Shopping Centre (利安商場),22.426543940906683,114.24113654871628,Shopping Mall
2755,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Lee On Bus Terminus 利安巴士總站,22.42546445429355,114.24006577272526,Bus Station
2756,Wu Kai Sha,Sha Tin,22.4293305,114.2414426,Tao Heung 稻香,22.427470887069347,114.2436905918557,Chinese Restaurant
2757,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,McDonald's 麥當勞 (麥當勞),22.31494941376742,114.26582425832748,Fast Food Restaurant
2758,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Kitty's Kitchen 三姐海鮮飯店,22.315128469105563,114.26920696935227,Chinese Restaurant
2759,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Shanghai Po Po 336 (上海婆婆 336),22.31641576068223,114.2661383514586,Shanghai Restaurant
2760,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Hang Hau (North) Bus Terminus 坑口（北）巴士總站,22.318394575056043,114.26892836381411,Bus Station
2761,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Hau Tak (Allmart) Chinese Market 厚德（萬有）街市,22.317166666666665,114.26630555555556,Market
2762,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Itamama (意樂餐廳),22.315825,114.265755,Italian Restaurant
2763,Clear Water Bay,Sai Kung,22.315424800000002,114.2703851,Sun Lok Yuen 新樂園魚蛋粉,22.317174404676205,114.26590874347627,Chinese Restaurant
2764,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Momentai,22.382167,114.274478,Bar
2765,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Café & Bakery (西貢咖啡餅店),22.381248516587316,114.27319494340703,Café
2766,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Waterfront Park 西貢海濱公園 (西貢海濱公園),22.382469,114.274573,Park
2767,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Loaf On (六福菜館),22.379852208774448,114.27222558659733,Chinese Restaurant
2768,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Market (西貢街市),22.3805411,114.272112,Market
2769,Sai Kung,Sai Kung,22.382248899999997,114.2728277,The Bottle Shop,22.38018055522185,114.2727239372085,Wine Shop
2770,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Honeymoon Dessert (滿記甜品),22.38145227086297,114.27066348001624,Dessert Shop
2771,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Burger Deli,22.381854,114.272998,American Restaurant
2772,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Chuen Kee Seafood Restaurant (全記海鮮菜館),22.380751014374727,114.27334549535163,Seafood Restaurant
2773,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Little Cove Espresso,22.379613156531178,114.2718354837184,Coffee Shop
2774,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sawaddee Thailand 旺泰特食,22.381818739303203,114.27352071825807,Thai Restaurant
2775,Sai Kung,Sai Kung,22.382248899999997,114.2728277,The Conservatory,22.38107,114.271964,Gastropub
2776,Sai Kung,Sai Kung,22.382248899999997,114.2728277,AJ's Sri Lankan Cuisine (AJ's 斯里蘭卡菜館),22.379363197097042,114.27133536131004,Sri Lankan Restaurant
2777,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Ali Oli Bakery Café,22.3812836962758,114.27194048038089,Café
2778,Sai Kung,Sai Kung,22.382248899999997,114.2728277,JoJo Indian Cuisine,22.381799798130277,114.27189434257807,Indian Restaurant
2779,Sai Kung,Sai Kung,22.382248899999997,114.2728277,CASA TAPAS BAR,22.38108625731086,114.27325129508972,Tapas Restaurant
2780,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Anthony's Ranch,22.38127199110173,114.27114242854053,BBQ Joint
2781,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Piccolos,22.381280429704752,114.2719504923117,Italian Restaurant
2782,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Tung Kee Seafood Restaurant (通記海鮮酒家),22.381239518942472,114.27380090330567,Seafood Restaurant
2783,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sing Kee Seafood Restaurant 勝記海鮮酒家,22.37919759378929,114.27048965907828,Seafood Restaurant
2784,Sai Kung,Sai Kung,22.382248899999997,114.2728277,CENA,22.381242361113518,114.27208201192721,Pub
2785,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Hung Kee Seafood Restaurant (洪記海鮮酒樓),22.381056503912,114.27365041075966,Seafood Restaurant
2786,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Jaspas,22.381257080016212,114.27197940475286,American Restaurant
2787,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Paisano's Pizzeria,22.38260143118934,114.27240201342808,Pizza Place
2788,Sai Kung,Sai Kung,22.382248899999997,114.2728277,May's Sawaddee Thailand (旺泰特食),22.38257720461767,114.27162173027564,Thai Restaurant
2789,Sai Kung,Sai Kung,22.382248899999997,114.2728277,BEI Coffee 米咖啡,22.380192641451803,114.27062901561351,Coffee Shop
2790,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Camden Town,22.379590943234945,114.27238881758659,Burger Joint
2791,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sawaddee Thailand,22.381894706902912,114.27277658667532,Thai Restaurant
2792,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Chip In Fish & Chips,22.381759328514214,114.27292169242797,Fish & Chips Shop
2793,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Five Coffee Company,22.379357043121004,114.27106433494787,Café
2794,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Pepperonis Gourmet Pizza Kitchen,22.381575807076757,114.27033161022781,Pizza Place
2795,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Duke of York,22.382619551486336,114.27271932568972,Pub
2796,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Chung Kee Noodle & Restaurant 西貢松記車仔麵,22.381834064148503,114.27338191140815,Noodle House
2797,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Wing Wo Seafood Restaurant (永和海鮮酒家),22.380789998966208,114.27093929750394,Seafood Restaurant
2798,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Classified,22.381333794155662,114.27209201659265,Café
2799,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Tang Shiu Kin Sports Ground (西貢鄧肇堅運動場),22.382917494504603,114.27313644887374,Stadium
2800,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Colour Brown,22.379647355871708,114.27184210438335,Café
2801,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sweetheart Dessert 甜源居,22.379332252775285,114.27137196033705,Dessert Shop
2802,Sai Kung,Sai Kung,22.382248899999997,114.2728277,McDonald's 麥當勞,22.382549405189987,114.27162492464696,Fast Food Restaurant
2803,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Hong Kong Global Geopark Volcano Discovery Centre (香港世界地質公園火山探知館),22.382413969002005,114.27410334440083,History Museum
2804,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Thai Kwok Snack 泰國小吃,22.38194732040298,114.27304358123878,Thai Restaurant
2805,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Zeugma,22.381773,114.273415,Turkish Restaurant
2806,Sai Kung,Sai Kung,22.382248899999997,114.2728277,HKJC Off-course Betting Branch 香港賽馬會場外投注處,22.382603827516068,114.27226000976147,Betting Shop
2807,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Tennis Courts 西貢網球場,22.38248225153183,114.27310742774,Tennis Court
2808,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Subway,22.382166,114.273257,Sandwich Place
2809,Sai Kung,Sai Kung,22.382248899999997,114.2728277,S2 Waterfront,22.38215674873777,114.2745700904147,Seafood Restaurant
2810,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Watsons 屈臣氏,22.382646619779745,114.27151706658323,Pharmacy
2811,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung New Public Pier (西貢新公眾碼頭),22.381397883132713,114.27358337408329,Pier
2812,Sai Kung,Sai Kung,22.382248899999997,114.2728277,PARKnSHOP 百佳,22.382830555555554,114.27208333333333,Grocery Store
2813,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Freezer,22.382354734711708,114.27481649274097,Café
2814,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Sai Kung Public Pier (西貢公眾碼頭),22.381987,114.274813,Pier
2815,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Moon Thai 滿泰小食,22.38443275,114.272028,Snack Place
2816,Sai Kung,Sai Kung,22.382248899999997,114.2728277,Tung Kee Seafood Restaurant 通記海鮮酒家,22.380575262666298,114.27068705821713,Seafood Restaurant
2817,Sai Kung,Sai Kung,22.382248899999997,114.2728277,金山粥店,22.37991711100056,114.27066384117664,Cantonese Restaurant
2818,Tai Mong Tsai,Sai Kung,22.3938476,114.30068519999999,有利士多,22.392798,114.298895,Café
2819,Tai Mong Tsai,Sai Kung,22.3938476,114.30068519999999,Tai Mong Tsai River (大網仔河),22.39215,114.29938888888888,River
2820,Tai Mong Tsai,Sai Kung,22.3938476,114.30068519999999,Tai Mong Tsai Bus Stop (大網仔巴士站),22.392375,114.299073,Bus Stop
2821,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Holiday Inn Express Hong Kong Kowloon East (香港九龍東智選假日酒店),22.308498,114.259007,Hotel
2822,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,M&C‧Duck (美中 · 鴨子),22.307367,114.257948,Chinese Restaurant
2823,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Crowne Plaza Hong Kong Kowloon East (香港九龍東皇冠假日酒店),22.30815383204762,114.25900757881573,Hotel
2824,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Jade Garden (翠園),22.30821879852029,114.26090232037292,Cantonese Restaurant
2825,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Tze Yuet Heen (紫粵軒),22.308308952911243,114.25940721209278,Chinese Restaurant
2826,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,PopCorn,22.3078014,114.2597996,Shopping Mall
2827,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,STAR Cinema,22.308267869530418,114.26087313500025,Multiplex
2828,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,simplylife Bakery Café,22.307778156397177,114.25929307937622,Café
2829,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,agnès b. CAFÉ L.P.G.,22.30765549541113,114.25986378977403,Café
2830,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Modern China Restaurant (金滿庭),22.309053794198835,114.25944369559438,Chinese Restaurant
2831,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Praise House Congee and Noodle Cuisine (譽居),22.307138330057594,114.25874401381817,Chinese Restaurant
2832,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Crystal Jade La Mian Xiao Long Bao 翡翠拉麵小籠包,22.308760649898122,114.25941101786424,Chinese Restaurant
2833,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Putien (莆田),22.308809454963868,114.26103849538782,Fujian Restaurant
2834,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Cielo (星幕),22.308668953536355,114.25991134525074,Hotel Bar
2835,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,McDonald's (麥當勞),22.3108402539112,114.2580458521843,Fast Food Restaurant
2836,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Park Central (將軍澳中心),22.30690966308833,114.25970564383485,Housing Development
2837,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,UNIQLO (優衣庫),22.308512644534506,114.26125294179427,Clothing Store
2838,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,McDonald's,22.308895,114.262177,Fast Food Restaurant
2839,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Tim Ho Wan 添好運點心專門店 (添好運),22.307919112446516,114.26112200564195,Dim Sum Restaurant
2840,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,V Cuisine (彩雲軒),22.309211132917632,114.25947561986442,Chinese Restaurant
2841,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,The Chef's Table (尚廚),22.308324623764275,114.25955005515185,Café
2842,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Toast Box (土司工坊),22.308095866916595,114.26071215608572,Malay Restaurant
2843,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Mannings 萬寧,22.30764565159229,114.26111572604133,Pharmacy
2844,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Waalah!,22.306967,114.260202,Breakfast Spot
2845,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Itamomo 意樂,22.306541,114.259572,Italian Restaurant
2846,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Martino Cafe,22.30962942561469,114.26281529277156,Brewery
2847,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Balencia,22.30931892859054,114.26297893124998,Café
2848,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Sushi Dai (壽司大),22.308970058698133,114.2634142583979,Sushi Restaurant
2849,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,深井陳記燒鵝茶餐廳,22.305283,114.25998,Asian Restaurant
2850,Tseung Kwan O,Sai Kung,22.308785500000003,114.25963300000001,Mikichi Ramen 味吉拉麵館,22.30946878315379,114.26337314417623,Ramen Restaurant
2851,Hang Hau,Sai Kung,22.316671,114.26590530000001,Tseung Kwan O Sports Ground (將軍澳運動場),22.31449452553671,114.26395061022023,Athletics & Sports
2852,Hang Hau,Sai Kung,22.316671,114.26590530000001,Cōng Sǎo Dessert 聰嫂私房甜品 (聰嫂私房甜品),22.316635909875718,114.26383913725537,Dessert Shop
2853,Hang Hau,Sai Kung,22.316671,114.26590530000001,Hang Hau Man Kuk Lane Park 坑口文曲里公園,22.313470586045234,114.26502786715237,Park
2854,Hang Hau,Sai Kung,22.316671,114.26590530000001,MoMo Restaurant (桃園制作粥麵餐廳),22.314696541742496,114.26491502321537,Cantonese Restaurant
2855,Hang Hau,Sai Kung,22.316671,114.26590530000001,Nichigyu Shabu Shabu & Suikiyaki 日牛涮涮鍋專門店,22.31703277948159,114.26575727821373,Japanese Restaurant
2856,Hang Hau,Sai Kung,22.316671,114.26590530000001,Starbucks (星巴克),22.316917,114.264881,Coffee Shop
2857,Hang Hau,Sai Kung,22.316671,114.26590530000001,Ruby Tuesday,22.316367104066515,114.26463096691431,American Restaurant
2858,Hang Hau,Sai Kung,22.316671,114.26590530000001,Genki Sushi 元気寿司,22.317158246514683,114.26567305499997,Sushi Restaurant
2859,Hang Hau,Sai Kung,22.316671,114.26590530000001,McDonald's (麥當勞),22.316574445590195,114.26414560700678,Fast Food Restaurant
